dataset,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_impurity_decrease,param_model__min_samples_leaf,param_model__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2,0.06712069511413574,0.008982913310773917,0.018823528289794923,0.0032302309947465743,26,0.3882683839898722,60,51,"{'model__max_depth': 26, 'model__min_impurity_decrease': 0.3882683839898722, 'model__min_samples_leaf': 60, 'model__min_samples_split': 51}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.06796927452087402,0.004645093473509622,0.020224666595458983,0.0042405496402878615,28,0.07773463696498484,41,37,"{'model__max_depth': 28, 'model__min_impurity_decrease': 0.07773463696498484, 'model__min_samples_leaf': 41, 'model__min_samples_split': 37}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.06563816070556641,0.008028054068245655,0.025318431854248046,0.00607971551058033,27,0.6981617140197451,17,10,"{'model__max_depth': 27, 'model__min_impurity_decrease': 0.6981617140197451, 'model__min_samples_leaf': 17, 'model__min_samples_split': 10}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.07128920555114746,0.002416724771180743,0.021979665756225585,0.00918477179465573,1,0.41120672087218624,13,29,"{'model__max_depth': 1, 'model__min_impurity_decrease': 0.41120672087218624, 'model__min_samples_leaf': 13, 'model__min_samples_split': 29}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.0782254695892334,0.017519086435331573,0.020864009857177734,0.0022559749823097826,16,0.1626169393448913,46,36,"{'model__max_depth': 16, 'model__min_impurity_decrease': 0.1626169393448913, 'model__min_samples_leaf': 46, 'model__min_samples_split': 36}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.07033543586730957,0.008142586847653099,0.02588510513305664,0.006439696901234908,29,0.9405318271353834,51,6,"{'model__max_depth': 29, 'model__min_impurity_decrease': 0.9405318271353834, 'model__min_samples_leaf': 51, 'model__min_samples_split': 6}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.06421732902526855,0.0051933073530337544,0.02090592384338379,0.004290231256247526,15,0.9191765518355596,10,57,"{'model__max_depth': 15, 'model__min_impurity_decrease': 0.9191765518355596, 'model__min_samples_leaf': 10, 'model__min_samples_split': 57}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.07146434783935547,0.003620329304382091,0.022545814514160156,0.005726788166996706,30,0.8660638895004084,45,6,"{'model__max_depth': 30, 'model__min_impurity_decrease': 0.8660638895004084, 'model__min_samples_leaf': 45, 'model__min_samples_split': 6}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.06747756004333497,0.005628344439922136,0.021985673904418947,0.0034639293766323535,23,0.41125511658536906,54,2,"{'model__max_depth': 23, 'model__min_impurity_decrease': 0.41125511658536906, 'model__min_samples_leaf': 54, 'model__min_samples_split': 2}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.07831134796142578,0.01158083044264111,0.017030048370361327,0.00080625870136249,18,0.9872761293149445,49,12,"{'model__max_depth': 18, 'model__min_impurity_decrease': 0.9872761293149445, 'model__min_samples_leaf': 49, 'model__min_samples_split': 12}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.0716409683227539,0.00959057582802775,0.02481870651245117,0.006355099832384676,21,0.7495782999760721,25,23,"{'model__max_depth': 21, 'model__min_impurity_decrease': 0.7495782999760721, 'model__min_samples_leaf': 25, 'model__min_samples_split': 23}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.06529822349548339,0.0037397552121074813,0.019061756134033204,0.0036484807309729865,27,0.8421189231357087,13,34,"{'model__max_depth': 27, 'model__min_impurity_decrease': 0.8421189231357087, 'model__min_samples_leaf': 13, 'model__min_samples_split': 34}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.06420283317565918,0.007699664079023022,0.017473793029785155,0.005589319494581393,2,0.03682186763599138,1,22,"{'model__max_depth': 2, 'model__min_impurity_decrease': 0.03682186763599138, 'model__min_samples_leaf': 1, 'model__min_samples_split': 22}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.056628751754760745,0.004633521481637487,0.013470125198364259,0.0029252698415664163,16,0.07535906035246231,28,18,"{'model__max_depth': 16, 'model__min_impurity_decrease': 0.07535906035246231, 'model__min_samples_leaf': 28, 'model__min_samples_split': 18}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
3,0.04787554740905762,0.0032759193683409185,0.019974613189697267,0.003326142036923834,7,0.7965429868602328,15,44,"{'model__max_depth': 7, 'model__min_impurity_decrease': 0.7965429868602328, 'model__min_samples_leaf': 15, 'model__min_samples_split': 44}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.051061820983886716,0.002473390575097172,0.016735363006591796,0.0011469802823078099,8,0.5986584841970366,39,59,"{'model__max_depth': 8, 'model__min_impurity_decrease': 0.5986584841970366, 'model__min_samples_leaf': 39, 'model__min_samples_split': 59}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.04919314384460449,0.003809207524506437,0.016197633743286134,0.0045748821588700445,19,0.09997491581800289,11,25,"{'model__max_depth': 19, 'model__min_impurity_decrease': 0.09997491581800289, 'model__min_samples_leaf': 11, 'model__min_samples_split': 25}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.04775528907775879,0.0024906784566606772,0.01855621337890625,0.0029339779169212875,21,0.6011150117432088,24,4,"{'model__max_depth': 21, 'model__min_impurity_decrease': 0.6011150117432088, 'model__min_samples_leaf': 24, 'model__min_samples_split': 4}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.06028146743774414,0.004346710152064042,0.023854684829711915,0.00918796128342673,22,0.056411579027100256,24,45,"{'model__max_depth': 22, 'model__min_impurity_decrease': 0.056411579027100256, 'model__min_samples_leaf': 24, 'model__min_samples_split': 45}",0.6650174889543446,0.6993970913107511,0.6767304860088366,0.7121916421207659,0.6935483870967741,0.6893770190982945,0.016683109361242128,3
3,0.05342674255371094,0.00394720157888039,0.01856822967529297,0.003954217063216142,30,0.21233911067827616,60,22,"{'model__max_depth': 30, 'model__min_impurity_decrease': 0.21233911067827616, 'model__min_samples_leaf': 60, 'model__min_samples_split': 22}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.0469395637512207,0.009375775805685748,0.021327686309814454,0.0028677466120199434,1,0.3042422429595377,22,45,"{'model__max_depth': 1, 'model__min_impurity_decrease': 0.3042422429595377, 'model__min_samples_leaf': 22, 'model__min_samples_split': 45}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.054867124557495116,0.005778482073501313,0.02347249984741211,0.00098261226353771,25,0.2912291401980419,59,43,"{'model__max_depth': 25, 'model__min_impurity_decrease': 0.2912291401980419, 'model__min_samples_leaf': 59, 'model__min_samples_split': 43}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.05563597679138184,0.005063663752757906,0.022735404968261718,0.0018459033683002669,28,0.9737555188414592,15,48,"{'model__max_depth': 28, 'model__min_impurity_decrease': 0.9737555188414592, 'model__min_samples_leaf': 15, 'model__min_samples_split': 48}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.05925908088684082,0.0070343528298217215,0.023764371871948242,0.0012451436714757897,30,0.19967378215835974,55,53,"{'model__max_depth': 30, 'model__min_impurity_decrease': 0.19967378215835974, 'model__min_samples_leaf': 55, 'model__min_samples_split': 53}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.06905589103698731,0.00875386384134379,0.022821617126464844,0.005144522504026418,25,0.046450412719997725,51,8,"{'model__max_depth': 25, 'model__min_impurity_decrease': 0.046450412719997725, 'model__min_samples_leaf': 51, 'model__min_samples_split': 8}",0.6650174889543446,0.6993970913107511,0.6767304860088366,0.7121916421207659,0.6935483870967741,0.6893770190982945,0.016683109361242128,3
3,0.061217117309570315,0.006372730495014796,0.025597095489501953,0.005917471157808233,21,0.450499251969543,18,5,"{'model__max_depth': 21, 'model__min_impurity_decrease': 0.450499251969543, 'model__min_samples_leaf': 18, 'model__min_samples_split': 5}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.06400175094604492,0.006059144989990303,0.026639175415039063,0.004258397519470408,25,0.9656320330745594,50,59,"{'model__max_depth': 25, 'model__min_impurity_decrease': 0.9656320330745594, 'model__min_samples_leaf': 50, 'model__min_samples_split': 59}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.07025303840637206,0.007672523018737348,0.019884920120239256,0.0032038446322712752,9,0.015966252220214194,2,21,"{'model__max_depth': 9, 'model__min_impurity_decrease': 0.015966252220214194, 'model__min_samples_leaf': 2, 'model__min_samples_split': 21}",0.6650174889543446,0.6993970913107511,0.6767304860088366,0.7121916421207659,0.6935483870967741,0.6893770190982945,0.016683109361242128,3
3,0.0639714241027832,0.005966213904925292,0.019758987426757812,0.0019165906062682079,28,0.4401524937396013,7,45,"{'model__max_depth': 28, 'model__min_impurity_decrease': 0.4401524937396013, 'model__min_samples_leaf': 7, 'model__min_samples_split': 45}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.05606241226196289,0.0052496480782362,0.022234535217285155,0.0031355228646613308,29,0.8331949117361643,35,15,"{'model__max_depth': 29, 'model__min_impurity_decrease': 0.8331949117361643, 'model__min_samples_leaf': 35, 'model__min_samples_split': 15}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.05560812950134277,0.0036961045169277506,0.02257695198059082,0.0036265933393638842,17,0.2587799816000169,40,5,"{'model__max_depth': 17, 'model__min_impurity_decrease': 0.2587799816000169, 'model__min_samples_leaf': 40, 'model__min_samples_split': 5}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.06153240203857422,0.01063079506423992,0.02387127876281738,0.008558602483753746,2,0.4251558744912447,54,43,"{'model__max_depth': 2, 'model__min_impurity_decrease': 0.4251558744912447, 'model__min_samples_leaf': 54, 'model__min_samples_split': 43}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.07525553703308105,0.009221460563205655,0.02062702178955078,0.002827544890065013,4,0.18485445552552704,18,27,"{'model__max_depth': 4, 'model__min_impurity_decrease': 0.18485445552552704, 'model__min_samples_leaf': 18, 'model__min_samples_split': 27}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.0538602352142334,0.005607346149232091,0.02738351821899414,0.005028036454516172,12,0.9394989415641891,36,15,"{'model__max_depth': 12, 'model__min_impurity_decrease': 0.9394989415641891, 'model__min_samples_leaf': 36, 'model__min_samples_split': 15}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.054982662200927734,0.007765836942614092,0.02865943908691406,0.005917186709824215,16,0.3265407688058354,14,24,"{'model__max_depth': 16, 'model__min_impurity_decrease': 0.3265407688058354, 'model__min_samples_leaf': 14, 'model__min_samples_split': 24}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.06577110290527344,0.007763367038643518,0.02493906021118164,0.008975392830431299,28,0.045227288910538066,40,22,"{'model__max_depth': 28, 'model__min_impurity_decrease': 0.045227288910538066, 'model__min_samples_leaf': 40, 'model__min_samples_split': 22}",0.6650174889543446,0.6993970913107511,0.6767304860088366,0.7121916421207659,0.6935483870967741,0.6893770190982945,0.016683109361242128,3
3,0.06793804168701172,0.00960845023875931,0.020885562896728514,0.004406643672307941,16,0.7473201101373809,47,54,"{'model__max_depth': 16, 'model__min_impurity_decrease': 0.7473201101373809, 'model__min_samples_leaf': 47, 'model__min_samples_split': 54}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.06481199264526367,0.013105835796075365,0.022721052169799805,0.003622287303500251,24,0.3567533266935893,60,46,"{'model__max_depth': 24, 'model__min_impurity_decrease': 0.3567533266935893, 'model__min_samples_leaf': 60, 'model__min_samples_split': 46}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.07030606269836426,0.01667653752792111,0.02200479507446289,0.0030648876484246856,9,0.2962735057040824,45,2,"{'model__max_depth': 9, 'model__min_impurity_decrease': 0.2962735057040824, 'model__min_samples_leaf': 45, 'model__min_samples_split': 2}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.06923737525939941,0.020485387285868545,0.02511286735534668,0.003779123418880093,25,0.9868869366005173,24,2,"{'model__max_depth': 25, 'model__min_impurity_decrease': 0.9868869366005173, 'model__min_samples_leaf': 24, 'model__min_samples_split': 2}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.05914373397827148,0.0029214297940681343,0.026299381256103517,0.001569928847428136,12,0.2934881747180381,11,52,"{'model__max_depth': 12, 'model__min_impurity_decrease': 0.2934881747180381, 'model__min_samples_leaf': 11, 'model__min_samples_split': 52}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.06090850830078125,0.005967313774395506,0.019602584838867187,0.0029768410935613722,17,0.71134195274865,35,34,"{'model__max_depth': 17, 'model__min_impurity_decrease': 0.71134195274865, 'model__min_samples_leaf': 35, 'model__min_samples_split': 34}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.06767520904541016,0.01365065910784712,0.024035167694091798,0.0035655412635585038,27,0.07404465173409036,39,59,"{'model__max_depth': 27, 'model__min_impurity_decrease': 0.07404465173409036, 'model__min_samples_leaf': 39, 'model__min_samples_split': 59}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.05940365791320801,0.0054375964880913254,0.026608991622924804,0.0035611114818368717,9,0.9149596755437808,9,9,"{'model__max_depth': 9, 'model__min_impurity_decrease': 0.9149596755437808, 'model__min_samples_leaf': 9, 'model__min_samples_split': 9}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.058962774276733396,0.0050587346553092275,0.021991491317749023,0.0019778528220304303,12,0.3308980248526492,48,56,"{'model__max_depth': 12, 'model__min_impurity_decrease': 0.3308980248526492, 'model__min_samples_leaf': 48, 'model__min_samples_split': 56}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.06149377822875977,0.004562874765658256,0.02049121856689453,0.0035887911888725713,23,0.6688412526636073,37,36,"{'model__max_depth': 23, 'model__min_impurity_decrease': 0.6688412526636073, 'model__min_samples_leaf': 37, 'model__min_samples_split': 36}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.0582085132598877,0.0033035270246841732,0.023077726364135742,0.0012390670855141753,12,0.6375574713552131,27,36,"{'model__max_depth': 12, 'model__min_impurity_decrease': 0.6375574713552131, 'model__min_samples_leaf': 27, 'model__min_samples_split': 36}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.057000732421875,0.0021904791551543385,0.02288045883178711,0.0030208966437309786,1,0.38292687475378984,47,15,"{'model__max_depth': 1, 'model__min_impurity_decrease': 0.38292687475378984, 'model__min_samples_leaf': 47, 'model__min_samples_split': 15}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.05818219184875488,0.0025855172735962818,0.020611095428466796,0.0031145958538372873,3,0.7607850486168974,26,56,"{'model__max_depth': 3, 'model__min_impurity_decrease': 0.7607850486168974, 'model__min_samples_leaf': 26, 'model__min_samples_split': 56}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.06634230613708496,0.006621022883019552,0.025182056427001952,0.0013849720312154134,14,0.49379559636439074,9,16,"{'model__max_depth': 14, 'model__min_impurity_decrease': 0.49379559636439074, 'model__min_samples_leaf': 9, 'model__min_samples_split': 16}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.06604175567626953,0.009928311380393632,0.02466444969177246,0.0016724792166950043,15,0.11089082081183133,60,14,"{'model__max_depth': 15, 'model__min_impurity_decrease': 0.11089082081183133, 'model__min_samples_leaf': 60, 'model__min_samples_split': 14}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.0755218505859375,0.010334681181939387,0.024131202697753908,0.004577854038583474,19,0.03142918568673425,39,50,"{'model__max_depth': 19, 'model__min_impurity_decrease': 0.03142918568673425, 'model__min_samples_leaf': 39, 'model__min_samples_split': 50}",0.6650174889543446,0.6993970913107511,0.6767304860088366,0.7121916421207659,0.6935483870967741,0.6893770190982945,0.016683109361242128,3
3,0.06594314575195312,0.004597825961608025,0.026294231414794922,0.0017858202073150545,20,0.5632755719763837,4,31,"{'model__max_depth': 20, 'model__min_impurity_decrease': 0.5632755719763837, 'model__min_samples_leaf': 4, 'model__min_samples_split': 31}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.0685500144958496,0.016536573253938376,0.024709463119506836,0.005192036791192136,5,0.24929222914887494,45,16,"{'model__max_depth': 5, 'model__min_impurity_decrease': 0.24929222914887494, 'model__min_samples_leaf': 45, 'model__min_samples_split': 16}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.06712298393249512,0.010489454415287059,0.02143373489379883,0.0030210633742399615,11,0.2030612247347694,13,33,"{'model__max_depth': 11, 'model__min_impurity_decrease': 0.2030612247347694, 'model__min_samples_leaf': 13, 'model__min_samples_split': 33}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.06212849617004394,0.0028365457264138464,0.023119640350341798,0.001387161152294291,7,0.289751452913768,22,29,"{'model__max_depth': 7, 'model__min_impurity_decrease': 0.289751452913768, 'model__min_samples_leaf': 22, 'model__min_samples_split': 29}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.06966900825500488,0.011181774983131774,0.029440784454345705,0.009561322232074634,2,0.6243540481337932,57,54,"{'model__max_depth': 2, 'model__min_impurity_decrease': 0.6243540481337932, 'model__min_samples_leaf': 57, 'model__min_samples_split': 54}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.060158491134643555,0.006184013967086171,0.0283200740814209,0.0037704181013942704,6,0.45653457048291024,44,45,"{'model__max_depth': 6, 'model__min_impurity_decrease': 0.45653457048291024, 'model__min_samples_leaf': 44, 'model__min_samples_split': 45}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.07089066505432129,0.00891071747888094,0.02307729721069336,0.002148534830529258,20,0.8925589984899778,11,59,"{'model__max_depth': 20, 'model__min_impurity_decrease': 0.8925589984899778, 'model__min_samples_leaf': 11, 'model__min_samples_split': 59}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.06405987739562988,0.005168393853987726,0.02591700553894043,0.003280676722317068,23,0.8960912999234932,39,34,"{'model__max_depth': 23, 'model__min_impurity_decrease': 0.8960912999234932, 'model__min_samples_leaf': 39, 'model__min_samples_split': 34}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.06605701446533203,0.0059706007360128596,0.024976825714111327,0.005684955261146951,1,0.22793516254194168,57,53,"{'model__max_depth': 1, 'model__min_impurity_decrease': 0.22793516254194168, 'model__min_samples_leaf': 57, 'model__min_samples_split': 53}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.07587027549743652,0.0268551939318119,0.03240642547607422,0.015086271705862136,13,0.8607305832563434,39,7,"{'model__max_depth': 13, 'model__min_impurity_decrease': 0.8607305832563434, 'model__min_samples_leaf': 39, 'model__min_samples_split': 7}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.060094451904296874,0.006556330422777809,0.021472740173339843,0.001991839171659658,8,0.534089419375442,37,34,"{'model__max_depth': 8, 'model__min_impurity_decrease': 0.534089419375442, 'model__min_samples_leaf': 37, 'model__min_samples_split': 34}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.05946793556213379,0.003165512752476575,0.024887847900390624,0.00837460857110341,19,0.2694123337985215,24,16,"{'model__max_depth': 19, 'model__min_impurity_decrease': 0.2694123337985215, 'model__min_samples_leaf': 24, 'model__min_samples_split': 16}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.05680317878723144,0.004611672853079914,0.024925756454467773,0.00120077934153396,27,0.32320293202075523,32,25,"{'model__max_depth': 27, 'model__min_impurity_decrease': 0.32320293202075523, 'model__min_samples_leaf': 32, 'model__min_samples_split': 25}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.06123671531677246,0.0034971064970769536,0.024325466156005858,0.0023406983597259916,9,0.4038361710580408,49,59,"{'model__max_depth': 9, 'model__min_impurity_decrease': 0.4038361710580408, 'model__min_samples_leaf': 49, 'model__min_samples_split': 59}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.06420435905456542,0.0048891804487403105,0.024697017669677735,0.0009322950130214716,20,0.2468760628386012,39,3,"{'model__max_depth': 20, 'model__min_impurity_decrease': 0.2468760628386012, 'model__min_samples_leaf': 39, 'model__min_samples_split': 3}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.061535978317260744,0.002715547943160355,0.024702739715576173,0.004048387019544996,3,0.30087830981676966,49,57,"{'model__max_depth': 3, 'model__min_impurity_decrease': 0.30087830981676966, 'model__min_samples_leaf': 49, 'model__min_samples_split': 57}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.07101426124572754,0.0052983294446195634,0.022133445739746092,0.0031475337825381433,17,0.266781014275285,2,3,"{'model__max_depth': 17, 'model__min_impurity_decrease': 0.266781014275285, 'model__min_samples_leaf': 2, 'model__min_samples_split': 3}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.07333173751831054,0.004152368969084757,0.03242812156677246,0.019961580170038597,28,0.05147875124998935,37,33,"{'model__max_depth': 28, 'model__min_impurity_decrease': 0.05147875124998935, 'model__min_samples_leaf': 37, 'model__min_samples_split': 33}",0.6650174889543446,0.6993970913107511,0.6767304860088366,0.7121916421207659,0.6935483870967741,0.6893770190982945,0.016683109361242128,3
3,0.06636457443237305,0.00882104096752058,0.02809319496154785,0.0034338495518894986,1,0.6343513447013638,2,54,"{'model__max_depth': 1, 'model__min_impurity_decrease': 0.6343513447013638, 'model__min_samples_leaf': 2, 'model__min_samples_split': 54}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.07796998023986816,0.014198091731406503,0.027268743515014647,0.004125425637945288,12,0.44778316457309164,6,33,"{'model__max_depth': 12, 'model__min_impurity_decrease': 0.44778316457309164, 'model__min_samples_leaf': 6, 'model__min_samples_split': 33}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.08110895156860351,0.022768992244054306,0.021680307388305665,0.002640385610347286,23,0.6721355474058786,11,57,"{'model__max_depth': 23, 'model__min_impurity_decrease': 0.6721355474058786, 'model__min_samples_leaf': 11, 'model__min_samples_split': 57}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.11172518730163575,0.07546840225805565,0.030806827545166015,0.009275182581632518,27,0.24215993827742588,38,25,"{'model__max_depth': 27, 'model__min_impurity_decrease': 0.24215993827742588, 'model__min_samples_leaf': 38, 'model__min_samples_split': 25}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.07472114562988282,0.01393064164171196,0.04791264533996582,0.029307344824147017,5,0.6323058305935795,6,23,"{'model__max_depth': 5, 'model__min_impurity_decrease': 0.6323058305935795, 'model__min_samples_leaf': 6, 'model__min_samples_split': 23}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.08544626235961914,0.019297161772813657,0.02528867721557617,0.005216987111142387,11,0.8164318732193839,16,34,"{'model__max_depth': 11, 'model__min_impurity_decrease': 0.8164318732193839, 'model__min_samples_leaf': 16, 'model__min_samples_split': 34}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.0677943229675293,0.009604553452108809,0.04893679618835449,0.04492988010019614,9,0.32078006497173583,6,17,"{'model__max_depth': 9, 'model__min_impurity_decrease': 0.32078006497173583, 'model__min_samples_leaf': 6, 'model__min_samples_split': 17}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.07151522636413574,0.004272215006979399,0.025034046173095702,0.003867707208150049,29,0.8583588048137198,60,60,"{'model__max_depth': 29, 'model__min_impurity_decrease': 0.8583588048137198, 'model__min_samples_leaf': 60, 'model__min_samples_split': 60}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.10358290672302246,0.052208574943066036,0.041345834732055664,0.01263955324905864,4,0.016587828927856152,3,20,"{'model__max_depth': 4, 'model__min_impurity_decrease': 0.016587828927856152, 'model__min_samples_leaf': 3, 'model__min_samples_split': 20}",0.6650174889543446,0.6993970913107511,0.6767304860088366,0.7121916421207659,0.6935483870967741,0.6893770190982945,0.016683109361242128,3
3,0.07436699867248535,0.01639865356893391,0.025691413879394533,0.002438749014671668,20,0.6451727904094499,52,42,"{'model__max_depth': 20, 'model__min_impurity_decrease': 0.6451727904094499, 'model__min_samples_leaf': 52, 'model__min_samples_split': 42}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.08211340904235839,0.025761245611026707,0.030043315887451173,0.003148116426726917,1,0.3975720210875223,39,19,"{'model__max_depth': 1, 'model__min_impurity_decrease': 0.3975720210875223, 'model__min_samples_leaf': 39, 'model__min_samples_split': 19}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.07725734710693359,0.015074123883634168,0.02959742546081543,0.004527311768750357,8,0.13752094414599325,28,58,"{'model__max_depth': 8, 'model__min_impurity_decrease': 0.13752094414599325, 'model__min_samples_leaf': 28, 'model__min_samples_split': 58}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.08950886726379395,0.03932781664686666,0.028017187118530275,0.0037143561676206624,25,0.20907162073771368,31,31,"{'model__max_depth': 25, 'model__min_impurity_decrease': 0.20907162073771368, 'model__min_samples_leaf': 31, 'model__min_samples_split': 31}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.06570720672607422,0.004145451405187815,0.02565798759460449,0.002009686796667956,10,0.2579416277151556,60,17,"{'model__max_depth': 10, 'model__min_impurity_decrease': 0.2579416277151556, 'model__min_samples_leaf': 60, 'model__min_samples_split': 17}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.09519715309143066,0.03980002889241621,0.02799062728881836,0.00301704119604883,26,0.9821683433294356,52,50,"{'model__max_depth': 26, 'model__min_impurity_decrease': 0.9821683433294356, 'model__min_samples_leaf': 52, 'model__min_samples_split': 50}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.0747563362121582,0.008539559421664223,0.02676358222961426,0.0017199306140395177,2,0.9962536997579243,12,6,"{'model__max_depth': 2, 'model__min_impurity_decrease': 0.9962536997579243, 'model__min_samples_leaf': 12, 'model__min_samples_split': 6}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.11533522605895996,0.052892023689237976,0.04799928665161133,0.044669590786308576,5,0.8826363431893397,55,10,"{'model__max_depth': 5, 'model__min_impurity_decrease': 0.8826363431893397, 'model__min_samples_leaf': 55, 'model__min_samples_split': 10}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.0675321102142334,0.006035608258893796,0.026618146896362306,0.005316713351477794,9,0.3492095746126609,48,17,"{'model__max_depth': 9, 'model__min_impurity_decrease': 0.3492095746126609, 'model__min_samples_leaf': 48, 'model__min_samples_split': 17}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
3,0.07614321708679199,0.015023255028388726,0.028885793685913087,0.004747345109186092,3,0.8563242918780924,54,57,"{'model__max_depth': 3, 'model__min_impurity_decrease': 0.8563242918780924, 'model__min_samples_leaf': 54, 'model__min_samples_split': 57}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,17
